;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
74932;74932;52.0;AT123;AT121;(55, 53, 30);41.25;41.0;55.0;23.6;0.6000000000000001;0.277;61.0;52.0;41.0;55.0;0.23600000000000002;(55, 53, 30);{55: 61.0};{30: 61.0};{55: {52.0: 61.0}};5733
74936;74936;56.0;AT123;AT121;(55, 53, 30);41.25;110.0;60.0;20.9;0.9000000000000001;0.2436874999999999;80.0;56.0;110.0;60.0;0.209;(55, 53, 30);{55: 80.0};{30: 80.0};{55: {56.0: 80.0}};5734
74940;74940;60.0;AT123;AT121;(55, 53, 30);41.25;110.0;60.0;20.9;1.0000000000000002;0.2436874999999999;70.0;60.0;110.0;60.0;0.209;(55, 53, 30);{55: 70.0};{30: 70.0};{55: {60.0: 70.0}};5735
74944;74944;64.0;AT123;AT121;(55, 53, 30);41.25;41.0;55.0;23.6;0.3;0.277;71.0;64.0;41.0;55.0;0.23600000000000002;(55, 53, 30);{55: 71.0};{30: 71.0};{55: {64.0: 71.0}};5736
74948;74948;68.0;AT123;AT121;(55, 53, 30);41.25;110.0;60.0;20.9;0.6000000000000001;0.2436874999999999;97.0;68.0;110.0;60.0;0.209;(55, 53, 30);{55: 97.0};{30: 97.0};{55: {68.0: 97.0}};5737
74952;74952;72.0;AT123;AT121;(55, 53, 30);41.25;110.0;60.0;20.9;0.5;0.2436874999999999;66.0;72.0;110.0;60.0;0.209;(55, 53, 30);{55: 66.0};{30: 66.0};{55: {72.0: 66.0}};5738
74956;74956;76.0;AT123;AT121;(55, 53, 30);41.25;110.0;60.0;20.9;0.7000000000000002;0.2436874999999999;73.0;76.0;110.0;60.0;0.209;(55, 53, 30);{55: 73.0};{30: 73.0};{55: {76.0: 73.0}};5739
74960;74960;80.0;AT123;AT121;(55, 53, 30);41.25;41.0;55.0;23.6;0.4;0.277;50.0;80.0;41.0;55.0;0.23600000000000002;(55, 53, 30);{55: 50.0};{30: 50.0};{55: {80.0: 50.0}};5740
74964;74964;84.0;AT123;AT121;(55, 53, 30);41.25;110.0;60.0;20.9;0.5;0.2436874999999999;17.0;84.0;110.0;60.0;0.209;(55, 53, 30);{55: 17.0};{30: 17.0};{55: {84.0: 17.0}};5741
74968;74968;88.0;AT123;AT121;(55, 53, 30);41.25;41.0;55.0;23.6;0.9000000000000001;0.277;12.0;88.0;41.0;55.0;0.23600000000000002;(55, 53, 30);{55: 12.0};{30: 12.0};{55: {88.0: 12.0}};5742
74972;74972;92.0;AT123;AT121;(55, 53, 30);41.25;41.0;55.0;23.6;0.7000000000000002;0.277;5.0;92.0;41.0;55.0;0.23600000000000002;(55, 53, 30);{55: 5.0};{30: 5.0};{55: {92.0: 5.0}};5743
75008;75008;32.0;AT123;AT213;(55, 57, 58, 69, 63, 62, 60, 47, 46, 45, 33, 32);137.5;110.0;60.0;20.9;1.1;0.5789583333333334;1.0;32.0;110.0;60.0;0.209;(55, 57, 58, 69, 63, 62, 60, 47, 46, 45, 33, 32);{55: 1.0};{32: 1.0};{55: {32.0: 1.0}};5744
75020;75020;44.0;AT123;AT213;(55, 57, 58, 69, 63, 62, 60, 47, 46, 45, 33, 32);137.5;41.0;55.0;23.6;1.0;0.6900000000000001;2.0;44.0;41.0;55.0;0.23600000000000002;(55, 57, 58, 69, 63, 62, 60, 47, 46, 45, 33, 32);{55: 2.0};{32: 2.0};{55: {44.0: 2.0}};5745
75296;75296;32.0;AT123;AT223;(55, 57, 58, 69, 63, 62, 60, 41);137.5;41.0;55.0;23.6;1.0;0.6900000000000001;2.0;32.0;41.0;55.0;0.23600000000000002;(55, 57, 58, 69, 63, 62, 60, 41);{55: 2.0};{41: 2.0};{55: {32.0: 2.0}};5746
75308;75308;44.0;AT123;AT223;(55, 57, 58, 69, 63, 62, 60, 41);137.5;110.0;60.0;20.9;0.7;0.5789583333333334;1.0;44.0;110.0;60.0;0.209;(55, 57, 58, 69, 63, 62, 60, 41);{55: 1.0};{41: 1.0};{55: {44.0: 1.0}};5747
75328;75328;64.0;AT123;AT223;(55, 57, 58, 69, 63, 62, 60, 41);137.5;110.0;60.0;20.9;0.6;0.5789583333333334;2.0;64.0;110.0;60.0;0.209;(55, 57, 58, 69, 63, 62, 60, 41);{55: 2.0};{41: 2.0};{55: {64.0: 2.0}};5748
75336;75336;72.0;AT123;AT223;(55, 57, 58, 69, 63, 62, 60, 41);137.5;41.0;55.0;23.6;1.0;0.6900000000000001;1.0;72.0;41.0;55.0;0.23600000000000002;(55, 57, 58, 69, 63, 62, 60, 41);{55: 1.0};{41: 1.0};{55: {72.0: 1.0}};5749
75340;75340;76.0;AT123;AT223;(55, 57, 58, 69, 63, 62, 60, 41);137.5;41.0;55.0;23.6;0.7;0.6900000000000001;1.0;76.0;41.0;55.0;0.23600000000000002;(55, 57, 58, 69, 63, 62, 60, 41);{55: 1.0};{41: 1.0};{55: {76.0: 1.0}};5750
75392;75392;32.0;AT123;AT221;(55, 57, 58, 69, 63, 62, 60, 41, 40, 42, 43);137.5;41.0;55.0;23.6;1.1;0.6900000000000001;2.0;32.0;41.0;55.0;0.23600000000000002;(55, 57, 58, 69, 63, 62, 60, 41, 40, 42, 43);{55: 2.0};{43: 2.0};{55: {32.0: 2.0}};5751
75400;75400;40.0;AT123;AT221;(55, 57, 58, 69, 63, 62, 60, 41, 40, 42, 43);137.5;110.0;60.0;20.9;1.0;0.5789583333333334;3.0;40.0;110.0;60.0;0.209;(55, 57, 58, 69, 63, 62, 60, 41, 40, 42, 43);{55: 3.0};{43: 3.0};{55: {40.0: 3.0}};5752
