,start_timestep,route,fleet_size,charge_cap,batt_cap,d_spec,SOC_init,fleet_id
21499,16.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",5.0,103.0,107.94,0.257,1.0,21499
21500,17.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",1.0,85.0,81.2,0.232,1.0,21500
21501,18.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",8.0,85.0,81.2,0.232,1.0,21501
21502,19.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",7.0,39.0,45.03,0.237,0.9,21502
21503,20.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",12.0,64.0,110.6,0.28,1.0,21503
21504,21.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",31.0,85.0,81.2,0.232,1.0,21504
21505,22.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",44.0,41.0,68.2,0.22,1.0,21505
21506,23.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",55.0,30.0,45.72,0.223,0.9,21506
21507,24.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",92.0,41.0,68.2,0.22,1.0,21507
21508,25.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",153.0,41.0,68.2,0.22,1.0,21508
21509,26.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",164.0,108.0,103.09,0.237,1.0,21509
21510,27.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",212.0,41.0,68.2,0.22,1.0,21510
21511,28.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",236.0,110.0,88.16,0.232,1.0,21511
21512,29.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",304.0,77.0,88.8,0.24,1.0,21512
21513,30.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",317.0,110.0,88.16,0.232,1.0,21513
21514,31.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",302.0,110.0,88.16,0.232,1.0,21514
21515,32.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",306.0,41.0,68.2,0.22,1.0,21515
21516,33.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",296.0,30.0,45.72,0.223,0.9,21516
21517,34.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",261.0,47.0,54.05,0.23,0.9,21517
21518,35.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",249.0,85.0,81.2,0.232,1.0,21518
21519,36.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",246.0,110.0,88.16,0.232,1.0,21519
21520,37.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",227.0,85.0,81.2,0.232,1.0,21520
21521,38.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",215.0,40.0,51.98,0.231,0.9,21521
21522,39.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",211.0,114.0,82.08,0.288,1.0,21522
21523,40.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",220.0,114.0,82.08,0.288,1.0,21523
21524,41.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",249.0,78.0,64.12,0.225,1.0,21524
21525,42.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",237.0,110.0,88.16,0.232,1.0,21525
21526,43.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",200.0,103.0,108.0,0.27,1.0,21526
21527,44.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",197.0,110.0,88.16,0.232,1.0,21527
21528,45.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",198.0,39.0,45.03,0.237,0.9,21528
21529,46.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",196.0,67.0,53.11,0.226,0.9,21529
21530,47.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",217.0,67.0,53.11,0.226,0.9,21530
21531,48.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",171.0,77.0,88.8,0.24,1.0,21531
21532,49.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",182.0,30.0,45.72,0.223,0.9,21532
21533,50.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",196.0,110.0,88.16,0.232,1.0,21533
21534,51.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",152.0,41.0,68.2,0.22,1.0,21534
21535,52.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",152.0,41.0,68.2,0.22,1.0,21535
21536,53.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",158.0,85.0,81.2,0.232,1.0,21536
21537,54.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",159.0,47.0,54.05,0.23,0.9,21537
21538,55.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",143.0,110.0,88.16,0.232,1.0,21538
21539,56.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",145.0,77.0,88.8,0.24,1.0,21539
21540,57.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",145.0,41.0,68.2,0.22,1.0,21540
21541,58.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",165.0,110.0,88.16,0.232,1.0,21541
21542,59.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",187.0,77.0,88.8,0.24,1.0,21542
21543,60.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",178.0,110.0,88.16,0.232,1.0,21543
21544,61.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",173.0,64.0,110.6,0.28,1.0,21544
21545,62.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",151.0,34.0,42.5,0.25,0.9,21545
21546,63.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",210.0,67.0,53.11,0.226,0.9,21546
21547,64.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",194.0,64.0,110.6,0.28,1.0,21547
21548,65.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",192.0,39.0,45.03,0.237,0.9,21548
21549,66.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",176.0,67.0,53.11,0.226,0.9,21549
21550,67.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",167.0,114.0,82.08,0.288,1.0,21550
21551,68.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",174.0,110.0,88.16,0.232,1.0,21551
21552,69.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",168.0,110.0,88.16,0.232,1.0,21552
21553,70.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",183.0,110.0,88.16,0.232,1.0,21553
21554,71.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",188.0,110.0,88.16,0.232,1.0,21554
21555,72.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",180.0,40.0,51.98,0.231,0.9,21555
21556,73.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",173.0,85.0,81.2,0.232,1.0,21556
21557,74.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",142.0,110.0,88.16,0.232,1.0,21557
21558,75.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",156.0,110.0,88.16,0.232,1.0,21558
21559,76.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",123.0,77.0,88.8,0.24,1.0,21559
21560,77.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",123.0,103.0,108.0,0.27,1.0,21560
21561,78.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",105.0,85.0,81.2,0.232,1.0,21561
21562,79.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",111.0,103.0,108.0,0.27,1.0,21562
21563,80.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",80.0,103.0,108.0,0.27,1.0,21563
21564,81.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",86.0,77.0,88.8,0.24,1.0,21564
21565,82.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",71.0,41.0,68.2,0.22,1.0,21565
21566,83.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",51.0,110.0,88.16,0.232,1.0,21566
21567,84.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",41.0,110.0,88.16,0.232,1.0,21567
21568,85.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",47.0,39.0,45.03,0.237,0.9,21568
21569,86.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",42.0,41.0,68.2,0.22,1.0,21569
21570,87.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",26.0,110.0,88.16,0.232,1.0,21570
21571,88.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",26.0,34.0,42.5,0.25,0.9,21571
21572,89.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",20.0,47.0,54.05,0.23,0.9,21572
21573,90.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",13.0,77.0,88.8,0.24,1.0,21573
21574,91.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",7.0,103.0,108.0,0.27,1.0,21574
21575,92.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",13.0,108.0,103.09,0.237,1.0,21575
21576,93.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",7.0,64.0,110.6,0.28,1.0,21576
21577,94.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",7.0,47.0,54.05,0.23,0.9,21577
21578,95.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30, 28, 15)",5.0,114.0,82.08,0.288,1.0,21578
21579,14.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",1.0,103.0,107.94,0.257,1.0,21579
21580,17.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",2.0,39.0,45.03,0.237,0.9,21580
21581,19.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",2.0,64.0,110.6,0.28,1.0,21581
21582,20.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",3.0,41.0,68.2,0.22,1.0,21582
21583,21.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",5.0,41.0,68.2,0.22,1.0,21583
21584,22.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",15.0,103.0,108.0,0.27,1.0,21584
21585,23.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",14.0,30.0,45.72,0.223,0.9,21585
21586,24.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",29.0,110.0,88.16,0.232,1.0,21586
21587,25.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",19.0,103.0,107.94,0.257,1.0,21587
21588,26.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",29.0,41.0,68.2,0.22,1.0,21588
21589,27.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",42.0,85.0,81.2,0.232,1.0,21589
21590,28.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",33.0,110.0,88.16,0.232,1.0,21590
21591,29.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",39.0,110.0,88.16,0.232,1.0,21591
21592,30.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",54.0,64.0,110.6,0.28,1.0,21592
21593,31.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",55.0,110.0,88.16,0.232,1.0,21593
21594,32.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",47.0,64.0,110.6,0.28,1.0,21594
21595,33.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",60.0,39.0,45.03,0.237,0.9,21595
21596,34.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",37.0,85.0,81.2,0.232,1.0,21596
21597,35.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",46.0,41.0,68.2,0.22,1.0,21597
21598,36.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",52.0,110.0,88.16,0.232,1.0,21598
21599,37.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",39.0,110.0,88.16,0.232,1.0,21599
21600,38.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",39.0,41.0,68.2,0.22,1.0,21600
21601,39.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",51.0,85.0,81.2,0.232,1.0,21601
21602,40.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",43.0,114.0,82.08,0.288,1.0,21602
21603,41.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",48.0,41.0,68.2,0.22,1.0,21603
21604,42.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",44.0,103.0,108.0,0.27,1.0,21604
21605,43.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",36.0,41.0,68.2,0.22,1.0,21605
21606,44.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",36.0,85.0,81.2,0.232,1.0,21606
21607,45.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",33.0,110.0,88.16,0.232,1.0,21607
21608,46.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",39.0,114.0,82.08,0.288,1.0,21608
21609,47.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",36.0,110.0,88.16,0.232,1.0,21609
21610,48.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",31.0,30.0,45.72,0.223,0.9,21610
21611,49.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",30.0,30.0,45.72,0.223,0.9,21611
21612,50.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",29.0,47.0,54.05,0.23,0.9,21612
21613,51.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",25.0,110.0,88.16,0.232,1.0,21613
21614,52.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",23.0,47.0,54.05,0.23,0.9,21614
21615,53.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",27.0,110.0,88.16,0.232,1.0,21615
21616,54.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",14.0,41.0,68.2,0.22,1.0,21616
21617,55.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",24.0,110.0,88.16,0.232,1.0,21617
21618,56.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",33.0,77.0,88.8,0.24,1.0,21618
21619,57.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",38.0,77.0,88.8,0.24,1.0,21619
21620,58.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",20.0,67.0,53.11,0.226,0.9,21620
21621,59.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",38.0,77.0,88.8,0.24,1.0,21621
21622,60.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",27.0,110.0,88.16,0.232,1.0,21622
21623,61.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",32.0,103.0,107.94,0.257,1.0,21623
21624,62.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",31.0,110.0,88.16,0.232,1.0,21624
21625,63.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",46.0,110.0,88.16,0.232,1.0,21625
21626,64.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",34.0,110.0,88.16,0.232,1.0,21626
21627,65.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",36.0,64.0,110.6,0.28,1.0,21627
21628,66.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",41.0,110.0,88.16,0.232,1.0,21628
21629,67.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",28.0,41.0,68.2,0.22,1.0,21629
21630,68.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",27.0,78.0,64.12,0.225,1.0,21630
21631,69.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",30.0,110.0,88.16,0.232,1.0,21631
21632,70.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",30.0,103.0,108.0,0.27,1.0,21632
21633,71.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",27.0,41.0,68.2,0.22,1.0,21633
21634,72.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",26.0,110.0,88.16,0.232,1.0,21634
21635,73.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",26.0,85.0,81.2,0.232,1.0,21635
21636,74.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",26.0,110.0,88.16,0.232,1.0,21636
21637,75.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",30.0,41.0,68.2,0.22,1.0,21637
21638,76.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",19.0,64.0,110.6,0.28,1.0,21638
21639,77.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",33.0,103.0,107.94,0.257,1.0,21639
21640,78.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",24.0,110.0,88.16,0.232,1.0,21640
21641,79.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",17.0,114.0,82.08,0.288,1.0,21641
21642,80.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",17.0,85.0,81.2,0.232,1.0,21642
21643,81.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",11.0,64.0,110.6,0.28,1.0,21643
21644,82.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",14.0,77.0,88.8,0.24,1.0,21644
21645,83.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",7.0,41.0,68.2,0.22,1.0,21645
21646,84.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",3.0,110.0,88.16,0.232,1.0,21646
21647,85.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",7.0,77.0,88.8,0.24,1.0,21647
21648,86.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",8.0,67.0,53.11,0.226,0.9,21648
21649,87.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",4.0,41.0,68.2,0.22,1.0,21649
21650,88.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",2.0,77.0,88.8,0.24,1.0,21650
21651,90.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",1.0,85.0,81.2,0.232,1.0,21651
21652,91.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",2.0,39.0,45.03,0.237,0.9,21652
21653,92.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",1.0,114.0,82.08,0.288,1.0,21653
21654,94.0,"(93, 91, 61, 62, 63, 60, 57, 58, 31, 32, 33, 29, 30)",1.0,110.0,88.16,0.232,1.0,21654
21655,12.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",1.0,77.0,88.8,0.24,1.0,21655
21656,14.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",1.0,110.0,88.16,0.232,1.0,21656
21657,15.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",1.0,41.0,68.2,0.22,1.0,21657
21658,16.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",2.0,41.0,68.2,0.22,1.0,21658
21659,17.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",3.0,41.0,68.2,0.22,1.0,21659
21660,18.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",3.0,85.0,81.2,0.232,1.0,21660
21661,19.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",6.0,103.0,107.94,0.257,1.0,21661
21662,20.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",16.0,36.0,5.47,0.0219,1.0,21662
21663,21.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",23.0,41.0,68.2,0.22,1.0,21663
21664,22.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",37.0,30.0,45.72,0.223,0.9,21664
21665,23.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",61.0,67.0,53.11,0.226,0.9,21665
21666,24.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",70.0,103.0,108.0,0.27,1.0,21666
21667,25.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",99.0,39.0,45.03,0.237,0.9,21667
21668,26.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",149.0,77.0,88.8,0.24,1.0,21668
21669,27.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",156.0,103.0,108.0,0.27,1.0,21669
21670,28.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",192.0,110.0,88.16,0.232,1.0,21670
21671,29.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",225.0,110.0,88.16,0.232,1.0,21671
21672,30.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",276.0,64.0,110.6,0.28,1.0,21672
21673,31.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",259.0,108.0,103.09,0.237,1.0,21673
21674,32.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",257.0,103.0,107.94,0.257,1.0,21674
21675,33.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",218.0,110.0,88.16,0.232,1.0,21675
21676,34.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",219.0,30.0,45.72,0.223,0.9,21676
21677,35.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",199.0,41.0,68.2,0.22,1.0,21677
21678,36.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",210.0,110.0,88.16,0.232,1.0,21678
21679,37.0,"(93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",184.0,103.0,108.0,0.27,1.0,21679
